transaction_id,timestamp,room,severity,anomaly_score,violated_count,applicable_count,top_violated_rule
2151,2018-07-28 14:09:40,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
2161,2018-07-28 14:09:50,A21,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
2162,2018-07-28 14:09:50,A21,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
2165,2018-07-28 14:09:50,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
2166,2018-07-28 14:09:50,A23,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
2173,2018-07-28 14:10:00,A21,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
2175,2018-07-28 14:10:00,A23,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
2181,2018-07-28 14:10:10,A21,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
2183,2018-07-28 14:10:10,A23,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
2197,2018-07-28 14:10:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2198,2018-07-28 14:10:20,A23,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
2207,2018-07-28 14:10:30,A23,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
2215,2018-07-28 14:10:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2229,2018-07-28 14:10:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2230,2018-07-28 14:10:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2232,2018-07-28 14:10:50,A24,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
2239,2018-07-28 14:11:00,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2240,2018-07-28 14:11:00,A24,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
2247,2018-07-28 14:11:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2248,2018-07-28 14:11:10,A24,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
2261,2018-07-28 14:11:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2262,2018-07-28 14:11:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2264,2018-07-28 14:11:20,A24,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
2271,2018-07-28 14:11:30,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2279,2018-07-28 14:11:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2293,2018-07-28 14:11:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2294,2018-07-28 14:11:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2303,2018-07-28 14:12:00,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2311,2018-07-28 14:12:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2325,2018-07-28 14:12:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2326,2018-07-28 14:12:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2335,2018-07-28 14:12:30,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2343,2018-07-28 14:12:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2357,2018-07-28 14:12:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2358,2018-07-28 14:12:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2367,2018-07-28 14:13:00,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2375,2018-07-28 14:13:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2389,2018-07-28 14:13:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2390,2018-07-28 14:13:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2399,2018-07-28 14:13:30,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2407,2018-07-28 14:13:40,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2421,2018-07-28 14:13:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2422,2018-07-28 14:13:50,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2431,2018-07-28 14:14:00,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2439,2018-07-28 14:14:10,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2453,2018-07-28 14:14:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2454,2018-07-28 14:14:20,A23,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2905,2018-07-28 14:21:30,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
2913,2018-07-28 14:21:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
2921,2018-07-28 14:21:50,A11,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
2945,2018-07-28 14:22:10,A11,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
5931,2018-07-28 15:08:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5932,2018-07-28 15:08:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5946,2018-07-28 15:09:00,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5949,2018-07-28 15:09:00,A21,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
5954,2018-07-28 15:09:10,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5957,2018-07-28 15:09:10,A21,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
5963,2018-07-28 15:09:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5964,2018-07-28 15:09:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5969,2018-07-28 15:09:20,A21,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
5970,2018-07-28 15:09:20,A21,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
5978,2018-07-28 15:09:30,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5981,2018-07-28 15:09:30,A21,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
5986,2018-07-28 15:09:40,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5995,2018-07-28 15:09:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
5996,2018-07-28 15:09:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6010,2018-07-28 15:10:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6018,2018-07-28 15:10:10,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6027,2018-07-28 15:10:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6028,2018-07-28 15:10:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6042,2018-07-28 15:10:30,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6050,2018-07-28 15:10:40,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6059,2018-07-28 15:10:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6060,2018-07-28 15:10:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6074,2018-07-28 15:11:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6082,2018-07-28 15:11:10,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6091,2018-07-28 15:11:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6092,2018-07-28 15:11:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6106,2018-07-28 15:11:30,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6114,2018-07-28 15:11:40,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6123,2018-07-28 15:11:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6124,2018-07-28 15:11:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6138,2018-07-28 15:12:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6146,2018-07-28 15:12:10,A12,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6155,2018-07-28 15:12:20,A12,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6178,2018-07-28 15:12:40,A12,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6187,2018-07-28 15:12:50,A12,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6455,2018-07-28 15:16:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6456,2018-07-28 15:16:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6464,2018-07-28 15:17:00,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6472,2018-07-28 15:17:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6487,2018-07-28 15:17:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6488,2018-07-28 15:17:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6496,2018-07-28 15:17:30,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6504,2018-07-28 15:17:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6519,2018-07-28 15:17:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6520,2018-07-28 15:17:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6528,2018-07-28 15:18:00,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6536,2018-07-28 15:18:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6551,2018-07-28 15:18:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6552,2018-07-28 15:18:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6560,2018-07-28 15:18:30,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6568,2018-07-28 15:18:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6583,2018-07-28 15:18:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6584,2018-07-28 15:18:50,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6592,2018-07-28 15:19:00,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6600,2018-07-28 15:19:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6615,2018-07-28 15:19:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6616,2018-07-28 15:19:20,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6624,2018-07-28 15:19:30,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6632,2018-07-28 15:19:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6647,2018-07-28 15:19:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6648,2018-07-28 15:19:50,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6656,2018-07-28 15:20:00,A24,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6664,2018-07-28 15:20:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6679,2018-07-28 15:20:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6696,2018-07-28 15:20:40,A24,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6711,2018-07-28 15:20:50,A24,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6728,2018-07-28 15:21:10,A24,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6743,2018-07-28 15:21:20,A24,MEDIUM,0.6609,2,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.978, sup=0.219)"
6753,2018-07-28 15:21:40,A11,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
6761,2018-07-28 15:21:50,A11,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
6762,2018-07-28 15:21:50,A11,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
6777,2018-07-28 15:22:00,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6785,2018-07-28 15:22:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6793,2018-07-28 15:22:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6794,2018-07-28 15:22:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6809,2018-07-28 15:22:30,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6817,2018-07-28 15:22:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6825,2018-07-28 15:22:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6826,2018-07-28 15:22:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6841,2018-07-28 15:23:00,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6849,2018-07-28 15:23:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6857,2018-07-28 15:23:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6858,2018-07-28 15:23:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6873,2018-07-28 15:23:30,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6881,2018-07-28 15:23:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6889,2018-07-28 15:23:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6890,2018-07-28 15:23:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6905,2018-07-28 15:24:00,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6913,2018-07-28 15:24:10,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6921,2018-07-28 15:24:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6922,2018-07-28 15:24:20,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6937,2018-07-28 15:24:30,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6945,2018-07-28 15:24:40,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
6953,2018-07-28 15:24:50,A11,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
7395,2018-07-28 15:31:40,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7405,2018-07-28 15:31:50,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7427,2018-07-28 15:32:10,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7437,2018-07-28 15:32:20,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7459,2018-07-28 15:32:40,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7469,2018-07-28 15:32:50,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7491,2018-07-28 15:33:10,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7501,2018-07-28 15:33:20,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7523,2018-07-28 15:33:40,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7533,2018-07-28 15:33:50,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7555,2018-07-28 15:34:10,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
7565,2018-07-28 15:34:20,A13,HIGH,1.0000,1,1,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
